date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),special_conductivity(microSiemens),discharge_flag
2022-08-27 08:30:00,206.68488,11.54,30.7,0
2022-08-27 09:00:00,206.68488,11.32,30.7,0
2022-08-27 09:30:00,206.71536,11.11,30.7,0
2022-08-27 10:00:00,206.74584000000002,10.92,30.69,0
2022-08-27 10:30:00,206.8068,10.78,30.65,0
2022-08-27 11:00:00,206.9592,10.65,30.65,0
2022-08-27 11:30:00,206.86776,10.43,30.8,0
2022-08-27 12:00:00,206.98968000000002,10.33,30.62,0
2022-08-27 12:30:00,207.08112,10.14,30.66,0
2022-08-27 13:00:00,207.20304000000002,10.03,30.63,0
2022-08-27 13:30:00,207.29448000000002,9.85,30.67,0
2022-08-27 14:00:00,207.44688,9.74,30.71,0
2022-08-27 14:30:00,207.69072,9.66,30.58,0
2022-08-27 15:00:00,207.8736,9.55,30.58,0
2022-08-27 15:30:00,208.05648,9.47,30.58,0
2022-08-27 16:00:00,208.08696,9.47,30.55,0
2022-08-27 16:30:00,208.11744000000002,9.48,30.61,0
2022-08-27 17:00:00,208.23936,9.67,30.6,0
2022-08-27 17:30:00,208.08696,9.9,30.55,0
2022-08-27 18:00:00,207.93456,10.3,30.59,0
2022-08-27 18:30:00,208.1784,10.75,30.63,0
2022-08-27 19:00:00,208.11744000000002,11.45,30.71,0
2022-08-27 19:30:00,207.99552,12.16,30.83,0
2022-08-27 20:00:00,207.75168,12.91,30.88,0
2022-08-27 20:30:00,207.81264,13.8,30.91,0
2022-08-27 21:00:00,207.75168,14.61,30.86,0
2022-08-27 21:30:00,207.75168,14.98,30.92,0
2022-08-27 22:00:00,207.56879999999998,15.61,30.74,0
2022-08-27 22:30:00,207.47736,15.69,30.77,0
2022-08-27 23:00:00,207.47736,15.43,30.84,0
2022-08-27 23:30:00,207.29448000000002,15.55,30.78,0
2022-08-28 00:00:00,207.23352000000003,15.26,30.8,0
2022-08-28 00:30:00,207.08112,15.16,30.71,0
2022-08-28 01:00:00,206.92872,14.93,30.77,0
2022-08-28 01:30:00,206.89824000000002,14.64,30.82,0
2022-08-28 02:00:00,206.77632,14.47,30.74,0
2022-08-28 02:30:00,206.71536,14.22,30.77,0
2022-08-28 03:00:00,206.44104,13.99,30.72,0
2022-08-28 03:30:00,206.44104,13.83,30.68,0
2022-08-28 04:00:00,206.31912,13.55,30.68,0
2022-08-28 04:30:00,206.25816,13.28,30.69,0
2022-08-28 05:00:00,206.25816,13.03,30.64,0
2022-08-28 05:30:00,206.13624,12.73,30.66,0
2022-08-28 06:00:00,206.0448,12.51,30.63,0
2022-08-28 06:30:00,206.0448,12.23,30.66,0
2022-08-28 07:00:00,206.07528000000002,11.96,30.72,0
2022-08-28 07:30:00,206.0448,11.73,30.72,0
2022-08-28 08:00:00,206.16672,11.51,30.7,0
2022-08-28 08:30:00,206.13624,11.27,30.71,0
2022-08-28 09:00:00,206.16672,11.11,30.65,0
2022-08-28 09:30:00,206.25816,10.92,30.72,0
2022-08-28 10:00:00,206.25816,10.76,30.66,0
2022-08-28 10:30:00,206.38008,10.57,30.64,0
2022-08-28 11:00:00,206.22768,10.38,30.65,0
2022-08-28 11:30:00,206.28864,10.22,30.64,0
2022-08-28 12:00:00,206.34959999999998,10.06,30.59,0
2022-08-28 12:30:00,206.44104,9.93,30.58,0
2022-08-28 13:00:00,206.44104,9.77,30.59,0
2022-08-28 13:30:00,206.62392,9.63,30.58,0
2022-08-28 14:00:00,206.41056,9.47,30.68,0
2022-08-28 14:30:00,206.8068,9.39,30.65,0
2022-08-28 15:00:00,206.9592,9.29,30.65,0
2022-08-28 15:30:00,206.98968000000002,9.15,30.73,0
2022-08-28 16:00:00,207.17256,9.15,30.63,0
2022-08-28 16:30:00,207.264,9.22,30.67,0
2022-08-28 17:00:00,207.264,9.43,30.63,0
2022-08-28 17:30:00,207.264,9.55,30.79,0
2022-08-28 18:00:00,207.23352000000003,9.98,30.73,0
2022-08-28 18:30:00,207.44688,10.48,30.69,0
2022-08-28 19:00:00,207.29448000000002,11.18,30.8,0
2022-08-28 19:30:00,207.264,12.02,30.89,0
2022-08-28 20:00:00,207.20304000000002,12.68,31.07,0
2022-08-28 20:30:00,207.17256,13.54,31.09,0
2022-08-28 21:00:00,207.08112,14.72,31.05,0
2022-08-28 21:30:00,207.08112,15.06,31.02,0
2022-08-28 22:00:00,207.05064000000002,15.17,31.12,0
2022-08-28 22:30:00,207.05064000000002,15.2,31.16,0
2022-08-28 23:00:00,206.83728,15.49,31.02,0
2022-08-28 23:30:00,206.71536,15.35,31.08,0
2022-08-29 00:00:00,206.56296,15.12,31.08,0
2022-08-29 00:30:00,206.53248,15.12,31.09,0
2022-08-29 01:00:00,206.44104,15.06,31.12,0
2022-08-29 01:30:00,206.31912,14.95,31.08,0
2022-08-29 02:00:00,206.28864,14.73,31.12,0
2022-08-29 02:30:00,206.16672,14.56,31.14,0
2022-08-29 03:00:00,206.19719999999998,14.45,31.06,0
2022-08-29 03:30:00,205.95336,14.19,31.08,0
2022-08-29 04:00:00,206.01432000000003,13.99,31.04,0
2022-08-29 04:30:00,205.86192,13.8,31.03,0
2022-08-29 05:00:00,205.80096,13.58,31.03,0
2022-08-29 05:30:00,205.74,13.33,31.04,0
2022-08-29 06:00:00,205.70952,13.17,31.0,0
2022-08-29 06:30:00,205.64856,12.92,31.02,0
2022-08-29 07:00:00,205.55712,12.7,31.01,0
2022-08-29 07:30:00,205.55712,12.45,31.04,0
2022-08-29 08:00:00,205.55712,12.26,31.05,0
2022-08-29 08:30:00,205.55712,12.04,31.05,0
2022-08-29 09:00:00,205.5876,11.85,31.07,0
2022-08-29 09:30:00,205.67904000000001,11.69,31.07,0
2022-08-29 10:00:00,205.77048000000002,11.53,31.13,0
2022-08-29 10:30:00,205.64856,11.39,31.03,0
2022-08-29 11:00:00,205.80096,11.26,31.0,0
2022-08-29 11:30:00,205.70952,11.12,30.98,0
2022-08-29 12:00:00,205.80096,10.91,31.01,0
2022-08-29 12:30:00,205.80096,10.78,31.01,0
2022-08-29 13:00:00,205.86192,10.65,30.98,0
2022-08-29 13:30:00,205.92288000000002,10.57,30.95,0
2022-08-29 14:00:00,205.92288000000002,10.49,30.92,0
2022-08-29 14:30:00,205.92288000000002,10.35,30.94,0
2022-08-29 15:00:00,205.95336,10.3,30.94,0
2022-08-29 15:30:00,206.25816,10.24,30.87,0
2022-08-29 16:00:00,206.25816,10.18,30.92,0
2022-08-29 16:30:00,206.38008,10.23,30.94,0
2022-08-29 17:00:00,206.502,10.4,30.89,0
2022-08-29 17:30:00,206.56296,10.67,30.88,0
2022-08-29 18:00:00,206.68488,11.02,30.92,0
2022-08-29 18:30:00,206.62392,11.48,30.97,0
2022-08-29 19:00:00,206.68488,12.05,31.08,0
2022-08-29 19:30:00,206.77632,12.65,31.15,0
2022-08-29 20:00:00,206.89824000000002,13.68,31.17,0
2022-08-29 20:30:00,206.74584000000002,14.69,31.23,0
2022-08-29 21:00:00,206.83728,15.41,31.25,0
2022-08-29 21:30:00,206.77632,15.63,31.33,0
2022-08-29 22:00:00,206.6544,16.01,31.2,0
2022-08-29 22:30:00,206.34959999999998,15.98,31.22,0
2022-08-29 23:00:00,206.44104,16.27,31.14,0
2022-08-29 23:30:00,206.34959999999998,16.13,31.23,0
2022-08-30 00:00:00,206.28864,16.04,31.19,0
2022-08-30 00:30:00,206.22768,15.93,31.18,0
2022-08-30 01:00:00,206.16672,15.64,31.21,0
2022-08-30 01:30:00,206.0448,15.41,31.29,0
2022-08-30 02:00:00,205.95336,15.13,31.26,0
2022-08-30 02:30:00,205.8924,14.9,31.28,0
2022-08-30 03:00:00,205.80096,14.76,31.21,0
2022-08-30 03:30:00,205.67904000000001,14.59,31.2,0
2022-08-30 04:00:00,205.61808000000002,14.36,31.2,0
2022-08-30 04:30:00,205.5876,14.13,31.2,0
2022-08-30 05:00:00,205.5876,13.94,31.19,0
2022-08-30 05:30:00,205.46568,13.72,31.21,0
2022-08-30 06:00:00,205.46568,13.47,31.24,0
2022-08-30 06:30:00,205.4352,13.33,31.18,0
2022-08-30 07:00:00,205.40472,13.11,31.21,0
2022-08-30 07:30:00,205.46568,12.92,31.22,0
2022-08-30 08:00:00,205.49616,12.76,31.26,0
2022-08-30 08:30:00,205.5876,12.56,31.2,0
2022-08-30 09:00:00,205.74,12.4,31.19,0
2022-08-30 09:30:00,205.61808000000002,12.18,31.22,0
2022-08-30 10:00:00,205.74,12.02,31.22,0
2022-08-30 10:30:00,205.80096,11.85,31.23,0
2022-08-30 11:00:00,205.92288000000002,11.69,31.17,0
2022-08-30 11:30:00,205.92288000000002,11.55,31.15,0
2022-08-30 12:00:00,206.10576,11.36,31.23,0
2022-08-30 12:30:00,206.25816,11.28,31.21,0
2022-08-30 13:00:00,206.47152,11.09,31.19,0
2022-08-30 13:30:00,206.62392,10.96,31.16,0
2022-08-30 14:00:00,206.9592,10.82,31.08,0
2022-08-30 14:30:00,207.05064000000002,10.69,31.13,0
2022-08-30 15:00:00,207.264,10.58,31.09,0
2022-08-30 15:30:00,207.53832,10.55,31.09,0
2022-08-30 16:00:00,207.53832,10.5,31.03,0
2022-08-30 16:30:00,207.53832,10.52,31.03,0
2022-08-30 17:00:00,207.69072,10.56,31.05,0
2022-08-30 17:30:00,207.41639999999998,10.73,31.06,0
2022-08-30 18:00:00,207.44688,10.99,31.08,0
2022-08-30 18:30:00,207.38592,11.39,31.21,0
2022-08-30 19:00:00,207.264,11.99,31.23,0
2022-08-30 19:30:00,207.264,12.71,31.35,0
2022-08-30 20:00:00,207.29448000000002,13.76,31.32,0
2022-08-30 20:30:00,207.08112,14.83,31.22,0
2022-08-30 21:00:00,207.17256,15.46,31.29,0
2022-08-30 21:30:00,206.98968000000002,15.69,31.42,0
2022-08-30 22:00:00,206.92872,16.24,31.31,0
2022-08-30 22:30:00,206.71536,16.27,31.3,0
2022-08-30 23:00:00,206.71536,16.15,31.37,0
2022-08-30 23:30:00,206.59344,15.86,31.43,0
2022-08-31 00:00:00,206.44104,15.63,31.46,0
2022-08-31 00:30:00,206.16672,15.57,31.42,0
2022-08-31 01:00:00,206.10576,15.41,31.46,0
2022-08-31 01:30:00,206.0448,15.29,31.37,0
2022-08-31 02:00:00,205.98384000000001,15.12,31.4,0
2022-08-31 02:30:00,205.86192,14.96,31.38,0
2022-08-31 03:00:00,205.77048000000002,14.73,31.37,0
2022-08-31 03:30:00,205.70952,14.76,31.22,0
2022-08-31 04:00:00,205.61808000000002,14.42,31.31,0
2022-08-31 04:30:00,205.52664000000001,14.16,31.35,0
2022-08-31 05:00:00,205.52664000000001,13.89,31.38,0
2022-08-31 05:30:00,205.49616,13.72,31.38,0
2022-08-31 06:00:00,205.46568,13.47,31.34,0
2022-08-31 06:30:00,205.46568,13.2,31.47,0
2022-08-31 07:00:00,205.49616,13.03,31.42,0
2022-08-31 07:30:00,205.46568,12.73,31.38,0
2022-08-31 08:00:00,205.55712,12.56,31.43,0
2022-08-31 08:30:00,205.52664000000001,12.29,31.43,0
2022-08-31 09:00:00,205.55712,12.1,31.39,0
2022-08-31 09:30:00,205.70952,11.88,31.42,0
2022-08-31 10:00:00,205.77048000000002,11.74,31.38,0
2022-08-31 10:30:00,205.74,11.53,31.36,0
2022-08-31 11:00:00,205.83144000000001,11.39,31.36,0
2022-08-31 11:30:00,205.8924,11.23,31.36,0
2022-08-31 12:00:00,206.0448,11.04,31.37,0
2022-08-31 12:30:00,206.22768,10.96,31.36,0
2022-08-31 13:00:00,206.41056,10.8,31.39,0
2022-08-31 13:30:00,206.59344,10.72,31.29,0
2022-08-31 14:00:00,206.86776,10.64,31.31,0
2022-08-31 14:30:00,207.08112,10.56,31.26,0
2022-08-31 15:00:00,207.23352000000003,10.45,31.28,0
2022-08-31 15:30:00,207.35544,10.39,31.28,0
2022-08-31 16:00:00,207.32496,10.36,31.32,0
2022-08-31 16:30:00,207.47736,10.46,31.3,0
2022-08-31 17:00:00,207.47736,10.56,31.41,0
2022-08-31 17:30:00,207.29448000000002,10.73,31.35,0
2022-08-31 18:00:00,207.20304000000002,11.05,31.4,0
2022-08-31 18:30:00,207.264,11.53,31.45,0
2022-08-31 19:00:00,207.14208000000002,12.18,31.56,0
2022-08-31 19:30:00,207.1116,12.9,31.66,0
2022-08-31 20:00:00,206.9592,13.82,31.69,0
2022-08-31 20:30:00,206.83728,14.92,31.69,0
2022-08-31 21:00:00,206.74584000000002,15.51,31.71,0
2022-08-31 21:30:00,206.59344,15.97,31.75,0
2022-08-31 22:00:00,206.47152,16.06,31.84,0
2022-08-31 22:30:00,206.28864,16.03,31.82,0
2022-08-31 23:00:00,206.28864,16.03,31.88,0
2022-08-31 23:30:00,205.98384000000001,15.92,31.83,0
2022-09-01 00:00:00,205.92288000000002,15.77,31.85,0
2022-09-01 00:30:00,205.86192,15.69,31.81,0
2022-09-01 01:00:00,205.77048000000002,15.52,31.96,0
2022-09-01 01:30:00,205.67904000000001,15.41,31.81,0
2022-09-01 02:00:00,205.52664000000001,15.26,31.79,0
2022-09-01 02:30:00,205.46568,15.07,31.83,0
2022-09-01 03:00:00,205.40472,14.87,31.81,0
2022-09-01 03:30:00,205.34376,14.7,31.74,0
2022-09-01 04:00:00,205.31328,14.45,31.75,0
2022-09-01 04:30:00,205.19136,14.25,31.71,0
2022-09-01 05:00:00,205.1304,14.03,31.69,0
2022-09-01 05:30:00,205.06944,13.81,31.69,0
2022-09-01 06:00:00,205.00848,13.53,31.7,0
2022-09-01 06:30:00,205.00848,13.3,31.71,0
2022-09-01 07:00:00,205.03896,13.14,31.65,0
2022-09-01 07:30:00,205.16088,12.84,31.73,0
2022-09-01 08:00:00,205.1304,12.7,31.67,0
2022-09-01 08:30:00,205.19136,12.4,31.72,0
2022-09-01 09:00:00,205.22184,12.23,31.68,0
2022-09-01 09:30:00,205.46568,12.02,31.66,0
2022-09-01 10:00:00,205.31328,11.82,31.66,0
2022-09-01 10:30:00,205.37424000000001,11.63,31.63,0
2022-09-01 11:00:00,205.46568,11.47,31.62,0
2022-09-01 11:30:00,205.5876,11.34,31.61,0
2022-09-01 12:00:00,205.70952,11.17,31.68,0
2022-09-01 12:30:00,205.95336,11.06,31.62,0
2022-09-01 13:00:00,206.0448,10.98,31.49,0
2022-09-01 13:30:00,206.31912,10.82,31.58,0
2022-09-01 14:00:00,206.6544,10.74,31.55,0
2022-09-01 14:30:00,206.83728,10.55,31.56,0
2022-09-01 15:00:00,206.9592,10.53,31.46,0
2022-09-01 15:30:00,207.23352000000003,10.42,31.5,0
2022-09-01 16:00:00,207.1116,10.45,31.45,0
2022-09-01 16:30:00,207.20304000000002,10.52,31.43,0
2022-09-01 17:00:00,207.20304000000002,10.62,31.51,0
2022-09-01 17:30:00,207.264,10.83,31.52,0
2022-09-01 18:00:00,207.05064000000002,11.32,31.55,0
2022-09-01 18:30:00,207.05064000000002,11.75,31.59,0
2022-09-01 19:00:00,206.89824000000002,12.4,31.68,0
2022-09-01 19:30:00,206.83728,13.23,31.73,0
2022-09-01 20:00:00,206.77632,13.93,31.83,0
2022-09-01 20:30:00,206.8068,14.66,31.87,0
2022-09-01 21:00:00,206.71536,15.77,31.73,0
2022-09-01 21:30:00,206.6544,16.24,31.79,0
2022-09-01 22:00:00,206.56296,16.56,31.83,0
2022-09-01 22:30:00,206.41056,16.44,31.8,0
2022-09-01 23:00:00,206.31912,16.56,31.8,0
2022-09-01 23:30:00,206.13624,16.5,31.82,0
2022-09-02 00:00:00,206.07528000000002,16.47,31.77,0
2022-09-02 00:30:00,206.01432000000003,16.33,31.79,0
2022-09-02 01:00:00,205.92288000000002,16.1,31.82,0
2022-09-02 01:30:00,205.8924,16.07,31.75,0
2022-09-02 02:00:00,205.77048000000002,15.69,31.82,0
2022-09-02 02:30:00,205.70952,15.58,31.79,0
2022-09-02 03:00:00,205.5876,15.39,31.74,0
2022-09-02 03:30:00,205.46568,15.27,31.77,0
2022-09-02 04:00:00,205.40472,14.99,31.72,0
2022-09-02 04:30:00,205.22184,14.67,31.76,0
2022-09-02 05:00:00,205.19136,14.42,31.77,0
2022-09-02 05:30:00,205.09992,14.22,31.8,0
2022-09-02 06:00:00,205.16088,13.92,31.79,0
2022-09-02 06:30:00,205.03896,13.69,31.76,0
2022-09-02 07:00:00,205.06944,13.41,31.77,0
2022-09-02 07:30:00,205.03896,13.17,31.8,0
2022-09-02 08:00:00,205.09992,12.92,31.78,0
2022-09-02 08:30:00,205.1304,12.76,31.75,0
2022-09-02 09:00:00,205.19136,12.54,31.76,0
2022-09-02 09:30:00,205.25232,12.37,31.73,0
2022-09-02 10:00:00,205.40472,12.18,31.73,0
2022-09-02 10:30:00,205.4352,12.02,31.75,0
2022-09-02 11:00:00,205.4352,11.85,31.73,0
2022-09-02 11:30:00,205.61808000000002,11.69,31.74,0
2022-09-02 12:00:00,205.70952,11.58,31.69,0
2022-09-02 12:30:00,205.98384000000001,11.44,31.67,0
2022-09-02 13:00:00,206.16672,11.34,31.63,0
2022-09-02 13:30:00,206.34959999999998,11.09,31.73,0
2022-09-02 14:00:00,206.74584000000002,11.01,31.67,0
2022-09-02 14:30:00,206.9592,10.96,31.62,0
2022-09-02 15:00:00,207.08112,10.85,31.68,0
2022-09-02 15:30:00,207.264,10.85,31.59,0
2022-09-02 16:00:00,207.41639999999998,10.79,31.67,0
2022-09-02 16:30:00,207.35544,10.82,31.64,0
2022-09-02 17:00:00,207.29448000000002,10.97,31.63,0
2022-09-02 17:30:00,207.29448000000002,11.18,31.65,0
2022-09-02 18:00:00,207.23352000000003,11.56,31.68,0
2022-09-02 18:30:00,207.17256,12.15,31.71,0
2022-09-02 19:00:00,207.20304000000002,12.81,31.78,0
2022-09-02 19:30:00,207.08112,13.42,31.88,0
2022-09-02 20:00:00,206.92872,14.26,32.08,0
2022-09-02 20:30:00,206.8068,14.97,32.02,0
2022-09-02 21:00:00,206.89824000000002,15.6,31.96,0
2022-09-02 21:30:00,206.74584000000002,15.51,31.92,0
2022-09-02 22:00:00,206.59344,15.57,31.92,0
2022-09-02 22:30:00,206.502,15.6,31.91,0
2022-09-02 23:00:00,206.34959999999998,15.58,32.0,0
2022-09-02 23:30:00,206.25816,15.58,32.0,0
2022-09-03 00:00:00,206.22768,15.51,31.92,0
2022-09-03 00:30:00,206.01432000000003,15.43,31.93,0
2022-09-03 01:00:00,206.01432000000003,15.32,31.93,0
2022-09-03 01:30:00,205.8924,15.18,31.92,0
2022-09-03 02:00:00,205.77048000000002,15.03,31.92,0
2022-09-03 02:30:00,205.5876,14.92,31.89,0
2022-09-03 03:00:00,205.52664000000001,14.73,31.95,0
2022-09-03 03:30:00,205.52664000000001,14.56,32.04,0
2022-09-03 04:00:00,205.34376,14.33,32.01,0
2022-09-03 04:30:00,205.37424000000001,14.11,31.94,0
2022-09-03 05:00:00,205.1304,13.88,31.99,0
2022-09-03 05:30:00,205.19136,13.67,32.05,0
2022-09-03 06:00:00,205.16088,13.39,32.05,0
2022-09-03 06:30:00,205.06944,13.25,32.03,0
2022-09-03 07:00:00,205.06944,13.08,32.06,0
2022-09-03 07:30:00,205.22184,12.92,32.08,0
2022-09-03 08:00:00,205.31328,12.7,32.08,0
2022-09-03 08:30:00,205.2828,12.53,32.06,0
2022-09-03 09:00:00,205.2828,12.37,32.05,0
2022-09-03 09:30:00,205.40472,12.21,32.08,0
2022-09-03 10:00:00,205.46568,12.1,32.11,0
2022-09-03 10:30:00,205.4352,11.91,32.09,0
2022-09-03 11:00:00,205.49616,11.77,32.08,0
2022-09-03 11:30:00,205.61808000000002,11.63,32.01,0
2022-09-03 12:00:00,205.74,11.53,32.01,0
2022-09-03 12:30:00,205.8924,11.39,32.03,0
2022-09-03 13:00:00,206.07528000000002,11.2,32.03,0
2022-09-03 13:30:00,206.22768,11.09,32.03,0
2022-09-03 14:00:00,206.44104,10.98,31.95,0
2022-09-03 14:30:00,206.71536,10.85,32.03,0
2022-09-03 15:00:00,206.83728,10.77,32.0,0
2022-09-03 15:30:00,206.92872,10.71,32.04,0
2022-09-03 16:00:00,206.98968000000002,10.74,31.92,0
2022-09-03 16:30:00,207.05064000000002,10.79,31.94,0
2022-09-03 17:00:00,207.17256,10.91,31.94,0
2022-09-03 17:30:00,207.02016,11.13,31.98,0
2022-09-03 18:00:00,207.02016,11.51,32.04,0
2022-09-03 18:30:00,206.9592,12.01,32.0,0
2022-09-03 19:00:00,206.89824000000002,12.73,32.18,0
2022-09-03 19:30:00,206.92872,13.29,32.2,0
2022-09-03 20:00:00,206.71536,14.01,32.23,0
2022-09-03 20:30:00,206.71536,14.74,32.33,0
2022-09-03 21:00:00,206.56296,15.57,32.19,0
2022-09-03 21:30:00,206.56296,15.92,32.23,0
2022-09-03 22:00:00,206.47152,16.15,32.2,0
2022-09-03 22:30:00,206.38008,16.09,32.29,0
2022-09-03 23:00:00,206.31912,16.15,32.27,0
2022-09-03 23:30:00,206.10576,16.0,32.3,0
2022-09-04 00:00:00,206.01432000000003,16.12,32.14,0
2022-09-04 00:30:00,205.86192,15.92,32.18,0
2022-09-04 01:00:00,205.74,15.72,32.24,0
2022-09-04 01:30:00,205.70952,15.61,32.2,0
2022-09-04 02:00:00,205.55712,15.35,32.33,0
2022-09-04 02:30:00,205.49616,15.18,32.34,0
2022-09-04 03:00:00,205.49616,15.07,32.28,0
2022-09-04 03:30:00,205.2828,14.81,32.29,0
2022-09-04 04:00:00,205.25232,14.62,32.22,0
2022-09-04 04:30:00,205.16088,14.36,32.26,0
2022-09-04 05:00:00,205.16088,14.08,32.31,0
2022-09-04 05:30:00,205.00848,13.86,32.28,0
2022-09-04 06:00:00,205.00848,13.61,32.37,0
2022-09-04 06:30:00,204.94752,13.42,32.35,0
2022-09-04 07:00:00,204.94752,13.17,32.41,0
2022-09-04 07:30:00,205.00848,12.97,32.35,0
2022-09-04 08:00:00,205.09992,12.75,32.43,0
2022-09-04 08:30:00,205.22184,12.56,32.31,0
2022-09-04 09:00:00,205.25232,12.42,32.31,0
2022-09-04 09:30:00,205.4352,12.32,32.39,0
2022-09-04 10:00:00,205.55712,12.15,32.35,0
2022-09-04 10:30:00,205.70952,12.04,32.42,0
2022-09-04 11:00:00,205.86192,11.96,32.4,0
2022-09-04 11:30:00,206.07528000000002,11.85,32.38,0
2022-09-04 12:00:00,206.41056,11.77,32.24,0
2022-09-04 12:30:00,206.77632,11.63,32.33,0
2022-09-04 13:00:00,207.05064000000002,11.55,32.33,0
2022-09-04 13:30:00,207.17256,11.47,32.42,0
2022-09-04 14:00:00,207.50784,11.44,32.38,0
2022-09-04 14:30:00,207.66024,11.31,32.43,0
2022-09-04 15:00:00,207.59928,11.23,32.43,0
2022-09-04 15:30:00,207.69072,11.23,32.38,0
2022-09-04 16:00:00,207.50784,11.17,32.45,0
2022-09-04 16:30:00,207.59928,11.27,32.28,0
2022-09-04 17:00:00,207.50784,11.35,32.47,0
2022-09-04 17:30:00,207.38592,11.59,32.47,0
2022-09-04 18:00:00,207.29448000000002,11.94,32.48,0
2022-09-04 18:30:00,207.23352000000003,12.42,32.51,0
2022-09-04 19:00:00,207.20304000000002,12.95,32.62,0
2022-09-04 19:30:00,207.1116,13.65,32.79,0
2022-09-04 20:00:00,207.02016,14.6,32.62,0
2022-09-04 20:30:00,206.86776,15.11,32.71,0
2022-09-04 21:00:00,206.8068,15.89,32.64,0
2022-09-04 21:30:00,206.71536,16.12,32.71,0
2022-09-04 22:00:00,206.59344,16.53,32.56,0
2022-09-04 22:30:00,206.62392,16.62,32.53,0
2022-09-04 23:00:00,206.41056,16.32,32.68,0
2022-09-04 23:30:00,206.31912,16.18,32.71,0
2022-09-05 00:00:00,206.22768,16.06,32.8,0
2022-09-05 00:30:00,206.10576,16.04,32.72,0
2022-09-05 01:00:00,206.0448,15.89,32.8,0
2022-09-05 01:30:00,205.92288000000002,15.84,32.72,0
2022-09-05 02:00:00,205.77048000000002,15.69,32.74,0
2022-09-05 02:30:00,205.70952,15.49,32.83,0
2022-09-05 03:00:00,205.64856,15.33,32.83,0
2022-09-05 03:30:00,205.46568,15.19,32.8,0
2022-09-05 04:00:00,205.4352,14.93,32.77,0
2022-09-05 04:30:00,205.40472,14.73,32.66,0
2022-09-05 05:00:00,205.25232,14.47,32.81,0
2022-09-05 05:30:00,205.22184,14.22,32.8,0
2022-09-05 06:00:00,205.25232,14.0,32.8,0
2022-09-05 06:30:00,205.22184,13.75,32.81,0
2022-09-05 07:00:00,205.16088,13.58,32.77,0
2022-09-05 07:30:00,205.22184,13.33,32.83,0
2022-09-05 08:00:00,205.34376,13.17,32.82,0
2022-09-05 08:30:00,205.4352,12.97,32.94,0
2022-09-05 09:00:00,205.4352,12.84,32.87,0
2022-09-05 09:30:00,205.37424000000001,12.7,32.8,0
2022-09-05 10:00:00,205.5876,12.48,32.89,0
2022-09-05 10:30:00,205.55712,12.34,32.83,0
2022-09-05 11:00:00,205.64856,12.21,32.88,0
2022-09-05 11:30:00,205.80096,12.07,32.92,0
2022-09-05 12:00:00,205.95336,11.99,32.95,0
2022-09-05 12:30:00,206.13624,11.8,33.03,0
2022-09-05 13:00:00,206.44104,11.77,32.88,0
2022-09-05 13:30:00,206.6544,11.61,32.82,0
2022-09-05 14:00:00,206.77632,11.47,32.93,0
2022-09-05 14:30:00,206.92872,11.42,32.71,0
2022-09-05 15:00:00,207.02016,11.36,32.52,0
2022-09-05 15:30:00,207.20304000000002,11.25,32.34,0
2022-09-05 16:00:00,207.14208000000002,11.25,32.28,0
2022-09-05 16:30:00,207.23352000000003,11.32,32.09,0
2022-09-05 17:00:00,207.17256,11.43,32.14,0
2022-09-05 17:30:00,207.23352000000003,11.67,32.16,0
2022-09-05 18:00:00,207.17256,12.02,31.91,0
2022-09-05 18:30:00,207.02016,12.48,31.91,0
2022-09-05 19:00:00,207.02016,13.03,32.09,0
2022-09-05 19:30:00,206.89824000000002,13.73,32.15,0
2022-09-05 20:00:00,206.8068,14.52,32.32,0
2022-09-05 20:30:00,206.68488,15.46,32.25,0
2022-09-05 21:00:00,206.74584000000002,16.27,32.33,0
2022-09-05 21:30:00,206.68488,16.29,32.37,0
2022-09-05 22:00:00,206.44104,16.59,32.46,0
2022-09-05 22:30:00,206.38008,16.59,32.45,0
2022-09-05 23:00:00,206.31912,16.38,32.55,0
2022-09-05 23:30:00,206.07528000000002,16.24,32.55,0
2022-09-06 00:00:00,206.0448,16.27,32.56,0
2022-09-06 00:30:00,205.92288000000002,16.21,32.4,0
2022-09-06 01:00:00,205.86192,16.09,32.56,0
2022-09-06 01:30:00,205.67904000000001,15.86,32.51,0
2022-09-06 02:00:00,205.64856,15.67,32.53,0
2022-09-06 02:30:00,205.52664000000001,15.58,32.54,0
2022-09-06 03:00:00,205.4352,15.36,32.42,0
2022-09-06 03:30:00,205.37424000000001,15.13,32.44,0
2022-09-06 04:00:00,205.34376,14.9,32.45,0
2022-09-06 04:30:00,205.16088,14.67,32.44,0
2022-09-06 05:00:00,205.1304,14.47,32.56,0
2022-09-06 05:30:00,205.09992,14.25,32.56,0
2022-09-06 06:00:00,205.06944,14.0,32.55,0
2022-09-06 06:30:00,205.09992,13.72,32.66,0
2022-09-06 07:00:00,205.16088,13.5,32.66,0
2022-09-06 07:30:00,205.25232,13.28,32.7,0
2022-09-06 08:00:00,205.22184,13.08,32.82,0
2022-09-06 08:30:00,205.37424000000001,12.92,32.81,0
2022-09-06 09:00:00,205.46568,12.72,32.69,0
2022-09-06 09:30:00,205.55712,12.61,32.75,0
2022-09-06 10:00:00,205.77048000000002,12.45,32.79,0
2022-09-06 10:30:00,205.98384000000001,12.21,32.82,0
2022-09-06 11:00:00,206.41056,12.04,32.78,0
